Program,Formal Code,Title,Section,Room1,Room2,Day1,Day2,Time1,Time2,Faculty Full Name,Initial,Cr.
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,B,426 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Rakib Kibria,RKb,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,C,426 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Asif Ahmed Utsa,AAU,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,D,427 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Shekh. Md. Saifur Rahman,SMSR,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,E,427 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Sahid Hossain Mustakim,SHMm,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,F,926 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Asif Abrar,AsAr,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,G,426 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Hafijul Hoque Chowdhury,HHCh,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,H,422 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Md. Irfanur Rahman Rafio,IRR,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,I,422 (Computer Lab),,Sun,,02:00:PM - 04:30:PM, - ,Md. Mushfiqul Haque Omi,MHO,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,J,427 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Md. Rahad Khan,RaK,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,K,926 (Computer Lab),,Sun,,11:11:AM - 01:40:PM, - ,Asif Abrar,AsAr,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,M,522 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Md. Enamul Haque,MEHq,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,N,427 (Computer Lab),,Sun,,11:11:AM - 01:40:PM, - ,Md. Irfanur Rahman Rafio,IRR,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,O,424 (Computer Lab),,Sun,,02:00:PM - 04:30:PM, - ,Pranta Biswas,PB,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,P,926 (Computer Lab),,Sun,,02:00:PM - 04:30:PM, - ,Abu Bakar Fahad,ABF,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,Q,927 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Md. Shadman Aadeeb,MdShA,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,L,423 (Computer Lab),,Sun,,02:00:PM - 04:30:PM, - ,Mr. Md Siam,TBA,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,R,424 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Md. Shadman Aadeeb,MdShA,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,S,427 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Asif Ahmed Utsa,AAU,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,T,326 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Sajid Ahmed Chowdhury,SdACh,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,U,927 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Siana Rizwan,SnRn,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,W,522 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Rakib Kibria,RKb,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,X,427 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Sajid Ahmed Chowdhury,SdACh,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,Y,522 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Md. Rahad Khan,RaK,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,Z,522 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Mr. Md Siam,TBA,1
BSCSE,CSE 2217,Data Structure and Algorithms II,A,324,324,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Umama Rahman,UR,3
BSCSE,CSE 2217,Data Structure and Algorithms II,B,330,330,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Mohammad Mirazur Rahman,MdMrRn,3
BSCSE,CSE 2217,Data Structure and Algorithms II,C,807,807,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Tahmid Mosaddeque,TaMo,3
BSCSE,CSE 2217,Data Structure and Algorithms II,D,325,325,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Sayem Shahad,SmSd,3
BSCSE,CSE 2217,Data Structure and Algorithms II,E,324,324,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Mohammad Mirazur Rahman,MdMrRn,3
BSCSE,CSE 2217,Data Structure and Algorithms II,F,808,808,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Mr. Md Siam,TBA,3
BSCSE,CSE 2217,Data Structure and Algorithms II,G,324,324,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Pranta Biswas,PB,3
BSCSE,CSE 2217,Data Structure and Algorithms II,H,325,325,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Umama Rahman,UR,3
BSCSE,CSE 2217,Data Structure and Algorithms II,I,322,322,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Rakibul Hasan Rafi,RaHR,3
BSCSE,CSE 2217,Data Structure and Algorithms II,J,325,325,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Asif Ahmed Utsa,AAU,3
BSCSE,CSE 2217,Data Structure and Algorithms II,K,323,323,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Umama Rahman,UR,3
BSCSE,CSE 2217,Data Structure and Algorithms II,L,324,324,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Charles Aunkan Gomes,CAG,3
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,A,326 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Md. Muhyminul Haque,MdMH,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,B,528 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Humaira Anzum Neha,HAN,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,C,523 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Tahmid Mosaddeque,TaMo,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,D,523 (Computer Lab),,Sun,,11:11:AM - 01:40:PM, - ,S M Jishanul Islam,SMJI,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,E,426 (Computer Lab),,Sun,,02:00:PM - 04:30:PM, - ,Jerin Hasan Priya,JHP,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,F,326 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Md. Muhyminul Haque,MdMH,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,G,523 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Umama Rahman,UR,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,H,523 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Humaira Anzum Neha,HAN,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,I,529 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Miftahul Sheikh,MfSh,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,J,523 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Tahmid Mosaddeque,TaMo,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,K,427 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Shahil Yasar Haque,SYH,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,L,529 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,S M Jishanul Islam,SMJI,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,M,423 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,A.H.M. Osama Haque,AHMOH,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,N,528 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Jerin Hasan Priya,JHP,1
BSCSE,CSE 2218,Data Structure and Algorithms II Laboratory,O,522 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Jerin Hasan Priya,JHP,1
BSCSE,CSE 2233,Theory of Computation,A,325,325,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Minhajul Bashir,MiBa,3
BSCSE,CSE 2233,Theory of Computation,B,401,401,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Nabila Sabrin Sworna,NSS,3
BSCSE,CSE 2233,Theory of Computation,C,808,808,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Minhajul Bashir,MiBa,3
BSCSE,CSE 2233,Theory of Computation,D,325,325,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Asif Ahmed Utsa,AAU,3
BSCSE,CSE 2233,Theory of Computation,E,325,325,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Asif Ahmed Utsa,AAU,3
BSCSE,CSE 2233,Theory of Computation,F,807,807,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Rizvan Jawad Ruhan,RJR,3
BSCSE,CSE 2233,Theory of Computation,G,807,807,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Nabila Sabrin Sworna,NSS,3
BSCSE,CSE 2233,Theory of Computation,H,325,325,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Nabila Sabrin Sworna,NSS,3
BSCSE,CSE 3313,Computer Architecture,A,402,402,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Humaira Anzum Neha,HAN,3
BSCSE,CSE 3313,Computer Architecture,B,330,330,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Shoib Ahmed Shourav,SAhSh,3
BSCSE,CSE 3313,Computer Architecture,C,807,807,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Shoib Ahmed Shourav,SAhSh,3
BSCSE,CSE 3313,Computer Architecture,D,807,807,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Shoib Ahmed Shourav,SAhSh,3
BSCSE,CSE 3313,Computer Architecture,E,807,807,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Tahsin Wahid,TW,3
BSCSE,CSE 3313,Computer Architecture,F,807,807,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Shoib Ahmed Shourav,SAhSh,3
BSCSE,CSE 3313,Computer Architecture,G,808,808,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Humaira Anzum Neha,HAN,3
BSCSE,CSE 3313,Computer Architecture,H,323,323,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Sidratul Tanzila Tasmi,STT,3
BSCSE,CSE 3313,Computer Architecture,I,808,808,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Sidratul Tanzila Tasmi,STT,3
BSCSE,CSE 3313,Computer Architecture,J,807,807,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Humaira Anzum Neha,HAN,3
BSCSE,CSE 3411,System Analysis and Design,A,808,808,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Sidratul Muntaha,SiMa,3
BSCSE,CSE 3411,System Analysis and Design,B,403,403,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Tasmin Sanjida,TaSa,3
BSCSE,CSE 3411,System Analysis and Design,C,401,401,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Tahsin Wahid,TW,3
BSCSE,CSE 3411,System Analysis and Design,D,808,808,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Tasmin Sanjida,TaSa,3
BSCSE,CSE 3411,System Analysis and Design,E,808,808,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Tasmin Sanjida,TaSa,3
BSCSE,CSE 3411,System Analysis and Design,F,330,330,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Sidratul Muntaha,SiMa,3
BSCSE,CSE 3411,System Analysis and Design,G,808,808,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Nusaiba Zaman Manifa,NZMa,3
BSCSE,CSE 3411,System Analysis and Design,H,330,330,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Md. Romizul Islam,MdRIm,3
BSCSE,CSE 3411,System Analysis and Design,I,324,324,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Suman Ahmmed,SA,3
BSCSE,CSE 3411,System Analysis and Design,J,330,330,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Nusaiba Zaman Manifa,NZMa,3
BSCSE,CSE 3411,System Analysis and Design,K,808,808,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Farhan Anan Himu,FAH,3
BSCSE,CSE 3411,System Analysis and Design,L,330,330,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Tasmin Sanjida,TaSa,3
BSCSE,CSE 3412,System Analysis and Design Laboratory,A,523 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Md. Mainul Islam,MMaIm,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,B,530 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Mohammed Jawwadul Islam,MJIm,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,C,528 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Tasmin Sanjida,TaSa,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,H,528 (Computer Lab),,Tue,,08:30:AM - 11:10:AM, - ,Md. Romizul Islam,MdRIm,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,I,528 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Jerin Hasan Priya,JHP,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,J,529 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Nusaiba Zaman Manifa,NZMa,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,K,427 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Tahsin Wahid,TW,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,L,530 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Tahsin Wahid,TW,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,M,530 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Tasmin Sanjida,TaSa,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,N,528 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Sidratul Muntaha,SiMa,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,O,523 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Md. Nafis Tahmid Akhand,MNTA,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,P,626 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Md. Nafis Tahmid Akhand,MNTA,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,Q,528 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Rizvan Jawad Ruhan,RJR,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,F,627 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Didarul Islam Didar,DID,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,E,427 (Computer Lab),,Sun,,02:00:PM - 04:30:PM, - ,Rizvan Jawad Ruhan,RJR,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,D,528 (Computer Lab),,Sun,,11:11:AM - 01:40:PM, - ,Sidratul Muntaha,SiMa,1
BSCSE,CSE 3412,System Analysis and Design Laboratory,G,426 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Nusaiba Zaman Manifa,NZMa,1
BSCSE,CSE 3421,Software Engineering,H,325,325,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Didarul Islam Didar,DID,3
BSCSE,CSE 3421,Software Engineering,F,330,330,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Didarul Islam Didar,DID,3
BSCSE,CSE 3421,Software Engineering,G,401,401,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Md. Muhaiminul Islam Nafi,MMIN,3
BSCSE,CSE 3421,Software Engineering,J,401,401,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Md. Muhaiminul Islam Nafi,MMIN,3
BSCSE,CSE 3421,Software Engineering,A,330,330,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Samin Sharaf Somik,SSSk,3
BSCSE,CSE 3421,Software Engineering,B,402,402,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Samin Sharaf Somik,SSSk,3
BSCSE,CSE 3421,Software Engineering,C,330,330,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Md. Muhaiminul Islam Nafi,MMIN,3
BSCSE,CSE 3421,Software Engineering,D,330,330,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Samin Sharaf Somik,SSSk,3
BSCSE,CSE 3421,Software Engineering,E,401,401,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Samin Sharaf Somik,SSSk,3
BSCSE,CSE 3421,Software Engineering,I,401,401,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Didarul Islam Didar,DID,3
BSCSE,CSE 3422,Software Engineering Laboratory,A,626 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Sabber Ahmed,SrAd,1
BSCSE,CSE 3422,Software Engineering Laboratory,B,522 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Saifullah Mahbub,SaMb,1
BSCSE,CSE 3422,Software Engineering Laboratory,C,529 (Computer Lab),,Sun,,11:11:AM - 01:40:PM, - ,Sajjad Ahmed,SdAh,1
BSCSE,CSE 3422,Software Engineering Laboratory,D,522 (Computer Lab),,Sun,,02:00:PM - 04:30:PM, - ,Samin Sharaf Somik,SSSk,1
BSCSE,CSE 3422,Software Engineering Laboratory,E,926 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Arefeen Rahman Niloy,ARNy,1
BSCSE,CSE 3422,Software Engineering Laboratory,F,826 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Didarul Islam Didar,DID,1
BSCSE,CSE 3422,Software Engineering Laboratory,G,926 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,S M Jishanul Islam,SMJI,1
BSCSE,CSE 3422,Software Engineering Laboratory,H,726 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,S M Jishanul Islam,SMJI,1
BSCSE,CSE 3422,Software Engineering Laboratory,I,826 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Samin Sharaf Somik,SSSk,1
BSCSE,CSE 3422,Software Engineering Laboratory,J,926 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,S M Jishanul Islam,SMJI,1
BSCSE,CSE 3521,Database Management Systems,A,401,401,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Mohammad Johirul Islam,MdJI,3
BSCSE,CSE 3521,Database Management Systems,B,404,404,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Tanmoy Bipro Das,TBD,3
BSCSE,CSE 3521,Database Management Systems,C,403,403,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Abrar Mahmud,ArMd,3
BSCSE,CSE 3521,Database Management Systems,D,402,402,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Md. Enamul Haque,MEHq,3
BSCSE,CSE 3521,Database Management Systems,P,403,403,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Md. Enamul Haque,MEHq,3
BSCSE,CSE 3521,Database Management Systems,E,401,401,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Sayem Shahad,SmSd,3
BSCSE,CSE 3521,Database Management Systems,F,404,404,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Md. Muhaiminul Islam Nafi,MMIN,3
BSCSE,CSE 3521,Database Management Systems,G,402,402,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Farhan Anan Himu,FAH,3
BSCSE,CSE 3521,Database Management Systems,H,402,402,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Abrar Mahmud,ArMd,3
BSCSE,CSE 3521,Database Management Systems,I,401,401,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Mobaswirul Islam,MoIsm,3
BSCSE,CSE 3521,Database Management Systems,J,403,403,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Abrar Mahmud,ArMd,3
BSCSE,CSE 3521,Database Management Systems,L,402,402,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Sadia Islam,SaIs,3
BSCSE,CSE 3521,Database Management Systems,M,402,402,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Shahriar Mahmud,ShMd,3
BSCSE,CSE 3521,Database Management Systems,N,403,403,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Humaira Anzum Neha,HAN,3
BSCSE,CSE 3521,Database Management Systems,O,404,404,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Md. Shafqat Talukder,MSTR,3
BSCSE,CSE 3521,Database Management Systems,Q,403,403,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Sayem Shahad,SmSd,3
BSCSE,CSE 3522,Database Management Systems Laboratory,L,528 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Jerin Hasan Priya,JHP,1
BSCSE,CSE 3522,Database Management Systems Laboratory,M,530 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Mahmudul Hasan,MahHsn,1
BSCSE,CSE 3522,Database Management Systems Laboratory,N,727 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Sayem Shahad,SmSd,1
BSCSE,CSE 3522,Database Management Systems Laboratory,O,529 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Md. Enamul Haque,MEHq,1
BSCSE,CSE 3522,Database Management Systems Laboratory,P,529 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Sabah Ahmed,SabAd,1
BSCSE,CSE 3522,Database Management Systems Laboratory,Q,529 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Tahia Hossain,TaH,1
BSCSE,CSE 3522,Database Management Systems Laboratory,R,530 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Tanmoy Bipro Das,TBD,1
BSCSE,CSE 3522,Database Management Systems Laboratory,K,530 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Sabah Ahmed,SabAd,1
BSCSE,CSE 3522,Database Management Systems Laboratory,D,530 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Sayem Shahad,SmSd,1
BSCSE,CSE 3522,Database Management Systems Laboratory,E,523 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Khandokar Md. Rahat Hossain,KMRH,1
